Date,Temp,EC,Turbidity,AlignDate,AlignCheck
2055-02-20 21:48:00,95.12,0.0,1893.75,2023-02-18 08:27:00,
2055-02-20 22:08:00,15.12,0.0,1892.5,2023-02-18 08:47:00,
2055-02-20 22:29:00,15.12,0.0,1898.0,2023-02-18 09:08:00,
2055-02-20 22:49:00,15.12,0.0,1924.75,2023-02-18 09:28:00,True
2055-02-20 23:09:00,15.38,0.0,1940.5,2023-02-18 09:48:00,True
2055-02-20 23:30:00,15.38,0.0,2020.0,2023-02-18 10:09:00,True
2055-02-20 23:51:00,15.5,0.0,1957.0,2023-02-18 10:30:00,
2055-02-21 00:11:00,15.75,0.0,1752.5,2023-02-18 10:50:00,True
2055-02-21 00:32:00,95.12,0.0,1749.0,2023-02-18 11:11:00,
2055-02-21 00:52:00,15.94,0.0,1691.25,2023-02-18 11:31:00,True
2055-02-21 01:13:00,16.12,0.0,1624.5,2023-02-18 11:52:00,
2055-02-21 01:33:00,16.5,0.0,1946.25,2023-02-18 12:12:00,True
2055-02-21 01:54:00,16.75,0.0,1645.5,2023-02-18 12:33:00,
2055-02-21 02:14:00,16.81,0.0,1601.75,2023-02-18 12:53:00,True
2055-02-21 02:35:00,17.12,0.0,1955.5,2023-02-18 13:14:00,True
2055-02-21 02:55:00,17.12,0.0,1667.75,2023-02-18 13:34:00,True
2055-02-21 03:16:00,17.31,0.0,1953.0,2023-02-18 13:55:00,True
2055-02-21 03:36:00,18.06,0.0,1738.5,2023-02-18 14:15:00,True
2055-02-21 03:57:00,17.75,0.0,1632.0,2023-02-18 14:36:00,True
2055-02-21 04:17:00,17.94,0.0,1551.5,2023-02-18 14:56:00,
2055-02-21 04:38:00,17.94,0.0,1805.25,2023-02-18 15:17:00,True
2055-02-21 04:59:00,18.56,0.0,1571.0,2023-02-18 15:38:00,
2055-02-21 05:19:00,18.75,0.0,1722.25,2023-02-18 15:58:00,True
2055-02-21 05:40:00,-1000.0,0.0,2143.0,2023-02-18 16:19:00,
2055-02-21 06:00:00,18.5,0.0,1774.25,2023-02-18 16:39:00,
2055-02-21 06:21:00,18.38,0.0,2199.0,2023-02-18 17:00:00,
2055-02-21 06:41:00,18.12,0.0,1649.5,2023-02-18 17:20:00,True
2055-02-21 07:02:00,18.25,0.0,1855.25,2023-02-18 17:41:00,True
2055-02-21 07:22:00,18.19,0.0,2187.5,2023-02-18 18:01:00,
2055-02-21 07:43:00,18.19,0.0,2180.5,2023-02-18 18:22:00,
2055-02-21 08:03:00,18.12,0.0,2218.0,2023-02-18 18:42:00,True
2055-02-21 08:24:00,18.06,0.0,2207.25,2023-02-18 19:03:00,
2055-02-21 08:44:00,17.94,0.0,2250.5,2023-02-18 19:23:00,True
2055-02-21 09:05:00,18.0,0.0,2226.25,2023-02-18 19:44:00,
2055-02-21 09:25:00,17.94,0.0,2257.75,2023-02-18 20:04:00,True
2055-02-21 09:46:00,17.75,0.0,2302.5,2023-02-18 20:25:00,
2055-02-21 10:06:00,17.81,0.0,2234.25,2023-02-18 20:45:00,True
2055-02-21 10:27:00,17.62,0.0,2112.5,2023-02-18 21:06:00,
2055-02-21 10:47:00,17.56,0.0,2242.0,2023-02-18 21:26:00,True
2055-02-21 11:08:00,17.5,0.0,2275.5,2023-02-18 21:47:00,
2055-02-21 11:28:00,17.44,0.0,2308.5,2023-02-18 22:07:00,True
2055-02-21 11:49:00,17.38,0.0,2312.5,2023-02-18 22:28:00,
2055-02-21 12:09:00,17.19,0.0,2306.75,2023-02-18 22:48:00,True
2055-02-21 12:29:00,16.88,0.0,2307.0,2023-02-18 23:08:00,True
2055-02-21 12:50:00,16.81,0.0,2296.25,2023-02-18 23:29:00,True
2055-02-21 13:10:00,16.75,0.0,2296.5,2023-02-18 23:49:00,True
2055-02-21 13:31:00,16.81,0.0,2301.25,2023-02-19 00:10:00,True
2055-02-21 13:51:00,16.69,0.0,2306.25,2023-02-19 00:30:00,True
2055-02-21 14:12:00,16.62,0.0,2300.5,2023-02-19 00:51:00,True
2055-02-21 14:32:00,16.5,0.0,2298.25,2023-02-19 01:11:00,
2055-02-21 14:53:00,16.38,0.0,2313.5,2023-02-19 01:32:00,
2055-02-21 15:13:00,16.5,0.0,2308.0,2023-02-19 01:52:00,True
2055-02-21 15:34:00,16.44,0.0,2304.75,2023-02-19 02:13:00,
2055-02-21 15:54:00,16.44,0.0,2306.5,2023-02-19 02:33:00,
2055-02-21 16:15:00,16.44,0.0,2305.5,2023-02-19 02:54:00,
2055-02-21 16:35:00,16.44,0.0,2303.25,2023-02-19 03:14:00,True
2055-02-21 16:56:00,16.44,0.0,2305.0,2023-02-19 03:35:00,
2055-02-21 17:16:00,16.25,0.0,2303.25,2023-02-19 03:55:00,True
2055-02-21 17:37:00,16.38,0.0,2305.0,2023-02-19 04:16:00,
2055-02-21 17:57:00,16.31,0.0,2300.5,2023-02-19 04:36:00,True
2055-02-21 18:18:00,16.38,0.0,2299.0,2023-02-19 04:57:00,
2055-02-21 18:38:00,16.19,0.0,2298.75,2023-02-19 05:17:00,True
2055-02-21 18:58:00,16.31,0.0,2292.5,2023-02-19 05:37:00,
2055-02-21 19:19:00,16.25,0.0,2297.25,2023-02-19 05:58:00,
2055-02-21 19:39:00,16.31,0.0,2296.75,2023-02-19 06:18:00,
2055-02-21 20:00:00,16.25,0.0,2296.25,2023-02-19 06:39:00,True
2055-02-21 20:20:00,16.25,0.0,2293.25,2023-02-19 06:59:00,
2055-02-21 20:41:00,16.25,0.0,2294.5,2023-02-19 07:20:00,True
2055-02-21 21:01:00,16.19,0.0,2293.25,2023-02-19 07:40:00,True
2055-02-21 21:22:00,16.19,0.0,2294.25,2023-02-19 08:01:00,True
2055-02-21 21:42:00,16.06,0.0,2304.75,2023-02-19 08:21:00,True
2055-02-21 22:03:00,16.0,0.0,2312.25,2023-02-19 08:42:00,
2055-02-21 22:23:00,16.25,0.0,2320.75,2023-02-19 09:02:00,True
2055-02-21 22:44:00,16.25,0.0,2342.5,2023-02-19 09:23:00,
2055-02-21 23:04:00,16.31,0.0,2345.0,2023-02-19 09:43:00,True
2055-02-21 23:25:00,16.38,0.0,2336.25,2023-02-19 10:04:00,
2055-02-21 23:45:00,16.5,0.0,2397.75,2023-02-19 10:24:00,
2055-02-22 00:06:00,16.62,0.0,2377.0,2023-02-19 10:45:00,True
2055-02-22 00:26:00,16.69,0.0,2374.0,2023-02-19 11:05:00,True
2055-02-22 00:47:00,17.12,0.0,2375.25,2023-02-19 11:26:00,True
2055-02-22 01:08:00,17.19,0.0,2369.0,2023-02-19 11:47:00,
2055-02-22 01:28:00,17.56,0.0,2367.5,2023-02-19 12:07:00,True
2055-02-22 01:49:00,17.5,0.0,2371.25,2023-02-19 12:28:00,True
2055-02-22 02:09:00,17.88,0.0,2368.75,2023-02-19 12:48:00,True
2055-02-22 02:30:00,18.31,0.0,2361.25,2023-02-19 13:09:00,
2055-02-22 02:50:00,18.44,0.0,2348.75,2023-02-19 13:29:00,True
2055-02-22 03:11:00,18.25,0.0,2332.25,2023-02-19 13:50:00,
2055-02-22 03:31:00,18.44,0.0,2320.0,2023-02-19 14:10:00,True
2055-02-22 03:52:00,18.25,0.0,2311.25,2023-02-19 14:31:00,True
2055-02-22 04:12:00,18.25,0.0,2305.5,2023-02-19 14:51:00,True
2055-02-22 04:33:00,18.19,0.0,2299.5,2023-02-19 15:12:00,
2055-02-22 04:53:00,18.19,0.0,2296.75,2023-02-19 15:32:00,True
2055-02-22 05:14:00,18.0,0.0,2296.25,2023-02-19 15:53:00,
2055-02-22 05:34:00,18.12,0.0,2296.75,2023-02-19 16:13:00,
2055-02-22 05:55:00,18.0,0.0,2293.25,2023-02-19 16:34:00,
2055-02-22 06:15:00,18.06,0.0,2287.75,2023-02-19 16:54:00,True
